,id,name,lat,lng
211,51165e55e4b04d76f6086ee8,chung ki wa korean restaurant,14.609575538661193,120.9841732048665
212,5146aa07e4b0111db03ac274,korean style,14.601475895840176,120.98863965373205
213,505fd7bbe4b0fd143d4f95da,korean to go,14.606407,120.99039
214,531eefbc498e33814fa0dd42,soulia korean resto,14.6061590893689,120.9884751221909
215,4e4344d1c65b8210945d669d,pobi korean restaurant,14.603789019047353,120.98822879565436
216,547d6fb5498e4ed328f86729,red table korean fast casual restaurant sm san lazaro,14.617415543198183,120.98624576221555
217,51d79338498e43666bf45d23,"pobi korean restaurant @ r.papa, manila",14.603865508622402,120.98506384871656
218,51f8fb81498e3af1fffea125,korean food restaurant,14.601720741799724,120.98862635869418
219,4ef1701a4901e5c14f4752ea,korean,14.597136480645172,120.99622154920279
220,53524dc4498eb6d1053ad7cc,original korean store,14.6054855,120.9739191
221,4f03d8319911be1fbce411c2,hanayo - galleria suites,14.607428014742068,120.9887030559008
222,4e4b626f8877da639664505b,seoulia,14.605768980009348,120.98850108817912
223,4ed7798ce5fabbd8a0410fc4,mashitta,14.60031007395157,120.9911263064939
224,4f292f1fe4b01c8768002c19,korea fellow feeling,14.600153442977557,120.99130377369363
225,501ba7cce4b0681e528efc23,mr. kimbob,14.601312266419525,121.00417470424922
226,5d23d9733221cb0023642851,romantic baboy,14.601218,120.989408
227,5d78ee5162cb020008d197b5,romantic baboy,14.608528,120.978763
228,5d29ba3e3f9ff70023ed08e7,romantic baboy,14.618494,121.001535
229,5d4ce54759d6f40008eabfd9,romantic baboy,14.619395,120.98551
230,5ba64310c9a517002cf82077,amazing baboy (kkul hyanggi),14.612149,120.988704
231,5db99607703bbd0008f8cb7f,golden baboy,14.603647,120.987627
248,5c07c9aec21cb1002c46300e,samgyupsalamat,14.62142142834454,121.10544012980267
249,5abf70902c7eb9726ca7dee3,day don don don korean buffet,14.596056,121.11039
250,529955b511d26b66b4252cce,arariyo: authentic korean bbq buffet,14.619757859698362,121.10318920173788
251,529da5c211d2b8e4d901e46e,jongsoon korean ton-katsu,14.619533245157204,121.10159749363794
252,4f8af9c3e4b060b7f8d4f9cc,korean restaurant,14.620672,121.109607
253,5e2d7e336c9e1c000806f08f,sejong (korean food & grocery),14.595614,121.111882
254,5d3bf40dfbd9190008cfcab1,romantic baboy,14.61566,121.093166
255,5e157ab1b5b5ad000869933c,romantic baboy,14.619613,121.094144
261,5a2a45e1dee7706435303cd3,kor-bbq restaurant (grill and buffet),14.624996,121.1021
263,5bfa2e883d4791002c06e509,premier the samgyupsal,14.597507,121.040363
264,5e10659f89d4e2000811dec5,muhan samgyupsal,14.588113,121.04404
265,5e1acfbb7b8e1c0008141e96,muhan unlimited samgyupsal,14.588424,121.043481
266,5e566a7b2b33ce0007d0cc6a,premier the samgyupsal,14.587608,121.06056
267,5b0689b7e7a2370039553078,samgyupsalamat,14.591210877844395,121.06034095501798
268,5aa233cdbed483361109d8cd,samgyupsalamat,14.597771753858215,121.03763335334688
269,5da45c9fba2df400071822f9,sibyullee unli korean bbq up,14.602567,121.051793
270,535e3f8d11d29aa7f6b3072b,sodam korean grill,14.598691615452445,121.03818723013768
271,5b545d74829b0c002c6f0cc6,samyeopmasarap unlimited korean bbq,14.601309,121.050791
272,4dd8b54efa76ad96d1453915,little korean greenhills,14.601629,121.050034
273,4cea979cbaa6a1cdfbe2396c,4u korean restaurant,14.603416,121.053015
274,5507ab22498e150befc72cc5,dan ji korean food,14.588550207838768,121.06127778336722
275,4c087982bbc676b0b4b846d5,duri korean restaurant,14.591595987830074,121.06015801946509
276,5cf12284535d6f002c6d5e2b,don's unlimited korean bbq and buffet,14.597505,121.03861
278,5324834a498eb280be27259c,sarang korean restaurant,14.58864933735773,121.06162909313586
281,4edab0d930f83fb79d0b61a7,on jong il korean food,14.58524195834463,121.05790079217256
282,4d7090c4419da35d70bd07d8,mr. kimbob,14.585663072637676,121.05685834319046
283,5be0145a3abcaf002c9b9bc0,romantic baboy,14.597401720404314,121.0395878333322
284,4d2ef3fb90cb236a13f06878,happy baboy,14.604286893385135,121.05035986640836
292,53fc16bc498eb2b0751884ed,amateur restaurant,14.588537997375537,121.06180262985552
299,531db81d498e7ff6f035858c,salang restaurant,14.588622612853412,121.06167638977263
301,5daaa05aba07ee0008b609fb,romantic baboy,14.577231,121.085535
303,5daa9e59daa0d000077a455a,samgyupsalamat arcovia city,14.57843,121.0766
304,5b6ab8b3237dee0039a438b4,samgyupsalamat mandaluyong,14.577036,121.056615
305,5b6854ee8ad62e002c7974db,samgyupsalamat,14.574385583797932,121.05416963940796
307,4cd2f04edd24a0902a49c1d2,dona-dona korean restaurant,14.580105434951443,121.06004983526522
308,5517e527498ea99fe4cde93e,eummame modern korean,14.57576063754099,121.06331966600013
309,4c0a378ba1b32d7fe4eb98f0,po suk jung korean restaurant,14.57359730227264,121.0644887102976
310,4c372acec44a9521b9a53d52,bon-ga korean restaurant,14.585374544265052,121.06337070465088
311,51da473a498e73f7be57e246,matgalne korean restaurant,14.585295831049498,121.06369310415023
312,4cb83e13c7228cfa962e06ce,korean bbq express - medical city,14.589551717206609,121.06879427194492
313,4f9e10a0e4b0a3d1dd86bcd7,korean cusin bbq,14.577427974177867,121.05928352387821
314,4f5a069ee4b0a5f214654b8c,huang so korean style bbq,14.577434344927894,121.05907639503958
315,545caf62498e657dfcd7dda8,hoolala korean chicken house,14.578318388597994,121.05975677815601
316,537ccc36498e01f6760d2818,seoul korean restaurant,14.579218460035952,121.06067846070471
317,5c9d93bc061b51002c96aef4,sa chun sung korean restaurant,14.580069,121.059981
318,5714d26a498e562ea4f24bc4,jumong korean bbq restaurant,14.580196658813168,121.06001809041942
319,4d4aab925129a35dacfd45ac,raski korean restaurant,14.580518,121.060435
320,5c872e63e07550002c1b1ed9,masil korean charcoal grill,14.574976,121.062731
321,5c9cd1c3a2a6ce002c4d769a,wagyupsal unlimited korean bbq + wagyu,14.573828,121.058513
322,5b03e842838e59002c3100ec,jin joo korean grill,14.584762841103906,121.05901443452677
323,571377c3498e1a08ebdff4e6,matgalne korean restaurant,14.581029481950324,121.05598863458161
324,508f5be4e4b0b197b93d097f,seoul sisters korean street food,14.571912256531512,121.0606326516408
325,5c00fd19364d970039bf84ae,masil korean charcoal grill restaurant,14.583152,121.055955
326,5c1f7d150a08ab003954a3f9,masil korean charcoal grill restaurant,14.583174,121.055723
327,5caf46a875dcb7002cdc6511,masil korean restaurant,14.583421,121.05595
328,4eba05a89a5284afea85dcf6,korean food,14.585089191407166,121.06083417980015
331,5510ef3e498e6eb517bdc7c7,magtalne korean bbq,14.585037231445312,121.0634994506836
332,54fd1a70498e7716c8122beb,ye dang beef korean bbq restaurant,14.585521323676524,121.06376442520637
333,51544b2be4b08abb7394aea8,arirang korean restaurant,14.584987279625834,121.06573232981651
334,4eb8b408be7bfc284bb17f76,two hundred korean restaurant,14.584742651381898,121.06656639490832
335,5bb5e20295a722002cbf8a82,yechon korean restaurant ortigas,14.585663,121.06589
336,5a1ac608838e590518cff3aa,gogiya korean restaurant,14.585602,121.06623
337,5bd34bb7f1936e002ce18942,romantic baboy,14.574363464626026,121.04878585407093
338,5be2cdd6ccad6b002c0d0c7d,romantic baboy,14.585738464916007,121.0656627009648
339,602e36b0b9f34923f2c2277f,romantic rice corndog,14.579518,121.05392
353,4ceba654d99f721e10cac173,dowon korean restaurant,14.584695,121.067295
354,5a1ac5436bd36b10dfc11374,gogiya korean restaurant,14.585697,121.066667
355,50dacdd3e4b0db4f4ebe288e,bab korean restaurant,14.587495,121.064164
357,4fcd98d9e4b0083fcc4e97f1,mirae korean restaurant,14.570203700550588,121.04803647189983
359,4e6b7caf45ddadf2d0ed482b,won korean restaurant,14.563355457279698,121.06906295784209
365,53a5ae6f498eac9e6420c05f,sikdang korean shabu-shabu restaurant,14.58748537228695,121.06427690036135
366,4deb0cf57d8b6c7a5350c9fa,jang ga nae 장가네,14.579144822140305,121.06065872577283
367,4e2abaec8877b69d49d7fc09,happy 6 days,14.579279951921228,121.06071140138125
368,527f7d3711d2f7fdde18fa08,lee hak (이 학),14.57451167701076,121.05769810127595
370,5e429b0edb05930007b2c34f,best samgyupsal,14.564476,121.030234
371,5b9e6d449ba3e5002ca104d7,happy samgyupsal,14.562964,121.03007
372,5c32d07297cf5a002cbf098c,chago unlimited samgyupsal,14.573834,121.010821
373,5a06b6a0061b510932968b6a,samgyupsalamat,14.565404558892581,121.02821037452841
374,4beaa2c4b3352d7f765c55d2,shin dang dong korean restaurant 신당동 즉석 떡볶이,14.566452327939354,121.02996313930599
375,52d15bba498ec90fea9a824f,gentleman korean resto,14.565183474093246,121.02999396876943
376,4cb98885bac9370424ebe47c,sansung korean restaurant,14.565172103891912,121.03106713554845
377,4ea930c6722e3cc3d3456719,seoul galbi korean barbecue,14.56493623330122,121.03036507751615
